employee_id,first_name,last_name,email,department,job_title,hire_date,country,employment_type,manager_id
7421,Kimberly,Martin,kimberly.martin@globaltech.com,Communications,Quality Assurance Engineer,2020-01-29,Hong Kong,Part-Time,5131
7422,Laura,Nickerson,laura.nickerson@globaltech.com,Sales,Financial Analyst,2017-12-03,Australia,Part-Time,999
7423,Douglas,Lee,douglas.lee@globaltech.com,Engineering,Account Executive,2023-10-27,South Korea,Part-Time,
7424,Jacob,Allen,jacob.allen@globaltech.com,Engineering,Account Executive,2021-03-15,India,Part-Time,13918
7425,Linda,Hernandez,linda.hernandez@globaltech.com,Engineering,Account Executive,2015-04-24,Switzerland,Part-Time,2091
7426,Stephen,Russell,stephen.russell@globaltech.com,Legal,Financial Analyst,2018-10-15,Canada,Part-Time,1088
7427,Eric,Martin,eric.martin@globaltech.com,Product,Data Scientist,2023-11-24,India,Full-Time,2150
7428,Barbara,Wright,barbara.wright@globaltech.com,Information Technology,Operations Manager,2019-03-02,India,Part-Time,11963
7429,Jack,Thomas,jack.thomas@globaltech.com,Strategy,Marketing Manager,2018-07-10,Sweden,Part-Time,1295
7430,Angela,Gomez,angela.gomez@globaltech.com,Information Technology,HR Manager,2022-04-20,Switzerland,Full-Time,2371
7431,Larry,Warren,larry.warren@globaltech.com,Business Development,Data Engineer,2018-02-27,Sweden,Part-Time,3383
7432,Sandra,Davis,sandra.davis@globaltech.com,Human Resources,Staff Engineer,2020-10-11,Italy,Full-Time,13948
7433,Brenda,Harris,brenda.harris@globaltech.com,Legal,Project Manager,2020-10-31,China,Contractor,11693
7434,Brian,Gordon,brian.gordon@globaltech.com,Business Development,Solutions Architect,2019-09-22,Ireland,Contractor,9378
7435,Jennifer,Reeves,jennifer.reeves@globaltech.com,Strategy,Financial Analyst,2016-09-20,India,Part-Time,14085
7436,Carolyn,Fox,carolyn.fox@globaltech.com,Operations,Product Manager,2021-03-09,Italy,Full-Time,2718
7437,Rachel,Peterson,rachel.peterson@globaltech.com,Customer Success,Account Executive,2017-07-18,Hong Kong,Contractor,4527
7438,Joshua,Reyes,joshua.reyes@globaltech.com,Product,Sales Director,2022-07-25,Canada,Part-Time,11582
7439,Matthew,Sanchez,matthew.sanchez@globaltech.com,Engineering,Business Analyst,2023-04-02,China,Part-Time,13473
7440,Ashley,Warren,ashley.warren@globaltech.com,Quality Assurance,Sales Director,2021-08-15,Australia,Part-Time,6443
7441,Matthew,Walker,matthew.walker@globaltech.com,Human Resources,Data Engineer,2017-12-13,United Kingdom,Full-Time,10804
7442,Karen,Miller,karen.miller@globaltech.com,Legal,Analyst,2016-07-28,Italy,Full-Time,10531
7443,Anthony,Harris,anthony.harris@globaltech.com,Manufacturing,Product Manager,2017-09-17,Japan,Contractor,5865
7444,Kimberly,Russell,kimberly.russell@globaltech.com,Strategy,Solutions Architect,2019-11-30,Italy,Contractor,6784
7445,Emily,Lopez,emily.lopez@globaltech.com,Sales,Systems Administrator,2020-11-20,Switzerland,Part-Time,12704
7446,Eric,Edwards,eric.edwards@globaltech.com,Supply Chain,Sales Director,2021-09-08,Sweden,Part-Time,
7447,Michelle,Taylor,michelle.taylor@globaltech.com,Communications,Operations Manager,2016-04-04,Singapore,Contractor,14405
7448,Angela,Henry,angela.henry@globaltech.com,Data Science,HR Manager,2024-02-08,South Korea,Full-Time,2114
7449,Susan,Gonzalez,susan.gonzalez@globaltech.com,Human Resources,Account Executive,2020-08-10,France,Full-Time,4964
7450,Kenneth,Hernandez,kenneth.hernandez@globaltech.com,Engineering,Product Manager,2022-04-25,Mexico,Contractor,8379
7451,Stephanie,Taylor,stephanie.taylor@globaltech.com,DevOps,Senior Product Manager,2017-03-08,Australia,Full-Time,
7452,Sandra,Bell,sandra.bell@globaltech.com,Legal,Marketing Specialist,2022-09-08,Brazil,Full-Time,1407
7453,Brandon,Wilson,brandon.wilson@globaltech.com,Engineering,Consultant,2020-06-09,Singapore,Full-Time,11992
7454,Melissa,Kemp,melissa.kemp@globaltech.com,Manufacturing,Accountant,2017-05-14,India,Part-Time,4371
7455,Tyler,Harris,tyler.harris@globaltech.com,Human Resources,Marketing Specialist,2020-05-23,Spain,Part-Time,8069
7456,Patricia,Moore,patricia.moore@globaltech.com,Communications,Account Executive,2016-02-16,India,Contractor,8172
7457,Alexander,Morgan,alexander.morgan@globaltech.com,Marketing,Quality Assurance Engineer,2018-06-15,Singapore,Part-Time,9680
7458,Debra,Morgan,debra.morgan@globaltech.com,Strategy,Data Scientist,2018-02-10,Netherlands,Contractor,7675
7459,Ronald,Ramos,ronald.ramos@globaltech.com,Quality Assurance,Solutions Architect,2020-07-20,France,Contractor,6869
7460,Gary,Gomez,gary.gomez@globaltech.com,Legal,Sales Director,2015-12-13,Germany,Part-Time,4876
7461,Anthony,Walker,anthony.walker@globaltech.com,Strategy,Data Scientist,2021-12-21,Italy,Contractor,1315
7462,Donna,Ramos,donna.ramos@globaltech.com,Quality Assurance,Sales Director,2021-12-11,Mexico,Contractor,6460
7463,Kevin,Gonzalez,kevin.gonzalez@globaltech.com,DevOps,Consultant,2015-03-22,South Korea,Contractor,6046
7464,Stephanie,Moreno,stephanie.moreno@globaltech.com,DevOps,Product Manager,2020-02-13,Brazil,Part-Time,665
7465,Deborah,Dixon,deborah.dixon@globaltech.com,Engineering,Analyst,2023-08-20,Germany,Contractor,1563
7466,Kathleen,Fox,kathleen.fox@globaltech.com,Business Development,Data Analyst,2017-10-08,Ireland,Contractor,566
7467,Scott,Thomas,scott.thomas@globaltech.com,Customer Success,Financial Analyst,2020-10-30,China,Contractor,10355
7468,Ashley,Garcia,ashley.garcia@globaltech.com,Finance,Sales Representative,2016-03-24,Hong Kong,Full-Time,11385
7469,Lisa,Nickerson,lisa.nickerson@globaltech.com,Finance,Project Manager,2016-09-17,Canada,Full-Time,14370
7470,Adam,Russell,adam.russell@globaltech.com,Customer Success,Sales Representative,2022-10-11,Ireland,Part-Time,12345
7471,Nancy,Kennedy,nancy.kennedy@globaltech.com,Sales,Data Engineer,2023-01-18,Ireland,Full-Time,13034
7472,Rebecca,Brown,rebecca.brown@globaltech.com,Legal,Account Executive,2021-05-31,China,Full-Time,2104
7473,Lisa,Rodriguez,lisa.rodriguez@globaltech.com,Information Technology,Data Engineer,2018-07-22,Sweden,Contractor,2728
7474,Mary,Mason,mary.mason@globaltech.com,Legal,Senior Software Engineer,2019-06-27,India,Contractor,11326
7475,Patricia,Moore,patricia.moore@globaltech.com,Sales,Solutions Architect,2015-03-04,France,Full-Time,5911
7476,Ruth,Mason,ruth.mason@globaltech.com,Quality Assurance,Financial Analyst,2015-01-18,South Korea,Full-Time,10356
7477,Adam,Taylor,adam.taylor@globaltech.com,Human Resources,Accountant,2019-05-16,South Korea,Part-Time,2560
7478,Deborah,Shelton,deborah.shelton@globaltech.com,Business Development,Data Engineer,2023-11-03,Switzerland,Full-Time,12822
7479,Adam,Collins,adam.collins@globaltech.com,Supply Chain,Sales Director,2020-05-27,Italy,Part-Time,11803
7480,Nicole,Nickerson,nicole.nickerson@globaltech.com,Business Development,HR Manager,2023-09-21,China,Full-Time,7304
7481,Dorothy,Scott,dorothy.scott@globaltech.com,Human Resources,Marketing Specialist,2023-06-15,Germany,Part-Time,2546
7482,Angela,Rodriguez,angela.rodriguez@globaltech.com,Supply Chain,Marketing Specialist,2015-07-17,China,Contractor,11932
7483,Jason,Mason,jason.mason@globaltech.com,Manufacturing,Senior Software Engineer,2018-05-11,India,Part-Time,
7484,Elizabeth,Knox,elizabeth.knox@globaltech.com,Legal,Account Executive,2018-05-17,Germany,Full-Time,14054
7485,Thomas,Knox,thomas.knox@globaltech.com,Legal,Solutions Architect,2016-03-12,Spain,Contractor,2516
7486,Mary,Reeves,mary.reeves@globaltech.com,Operations,Product Manager,2018-09-07,France,Contractor,
7487,Michelle,Lopez,michelle.lopez@globaltech.com,Supply Chain,Operations Manager,2023-09-17,Australia,Part-Time,9929
7488,Mary,Rogers,mary.rogers@globaltech.com,Engineering,Sales Representative,2018-04-20,Germany,Full-Time,11671
7489,Robert,Thompson,robert.thompson@globaltech.com,Customer Success,Consultant,2021-10-29,Netherlands,Full-Time,10249
7490,Henry,Jones,henry.jones@globaltech.com,Customer Success,Sales Director,2017-09-18,Netherlands,Contractor,9268
7491,Susan,Lewis,susan.lewis@globaltech.com,Operations,HR Specialist,2020-01-25,China,Part-Time,548
7492,Anthony,Mason,anthony.mason@globaltech.com,Data Science,Product Manager,2021-02-25,India,Part-Time,8172
7493,Anthony,Morgan,anthony.morgan@globaltech.com,Product,Data Scientist,2019-11-11,Singapore,Contractor,5255
7494,Frank,Reyes,frank.reyes@globaltech.com,Legal,Consultant,2015-04-03,Ireland,Contractor,10171
7495,Melissa,Mason,melissa.mason@globaltech.com,Manufacturing,Staff Engineer,2020-05-06,United States,Part-Time,12443
7496,Kimberly,Walker,kimberly.walker@globaltech.com,Legal,Systems Administrator,2017-11-24,Japan,Contractor,1689
7497,Carol,Stevens,carol.stevens@globaltech.com,Information Technology,Marketing Manager,2016-06-14,Mexico,Part-Time,14119
7498,Anna,Gonzalez,anna.gonzalez@globaltech.com,Business Development,Systems Administrator,2016-11-10,United States,Part-Time,4568
7499,Adam,Henry,adam.henry@globaltech.com,Information Technology,Accountant,2023-11-05,France,Full-Time,11209
7500,Jose,Sanchez,jose.sanchez@globaltech.com,Information Technology,Project Manager,2016-03-13,United States,Contractor,9461
7501,Matthew,Mason,matthew.mason@globaltech.com,Operations,Financial Analyst,2016-08-01,Hong Kong,Full-Time,11580
7502,Linda,Hicks,linda.hicks@globaltech.com,Communications,Data Analyst,2017-07-10,Italy,Contractor,13828
7503,Jack,Garrison,jack.garrison@globaltech.com,Legal,Sales Representative,2016-10-12,Singapore,Part-Time,9167
7504,Nancy,Murphy,nancy.murphy@globaltech.com,Human Resources,Systems Administrator,2024-08-26,South Korea,Part-Time,14717
7505,Dennis,Miller,dennis.miller@globaltech.com,DevOps,Account Executive,2018-07-25,Spain,Contractor,9615
7506,Larry,Russell,larry.russell@globaltech.com,Product,HR Manager,2022-04-14,Brazil,Part-Time,3583
7507,Emily,Sanchez,emily.sanchez@globaltech.com,Legal,Senior Product Manager,2022-10-13,Singapore,Part-Time,8904
7508,Scott,Peterson,scott.peterson@globaltech.com,Marketing,Accountant,2020-12-30,Brazil,Contractor,2457
7509,Angela,Mason,angela.mason@globaltech.com,Customer Success,Product Manager,2019-02-09,Italy,Part-Time,10320
7510,Jack,Thomas,jack.thomas@globaltech.com,Quality Assurance,Consultant,2018-12-05,Japan,Part-Time,9680
7511,Douglas,Johnson,douglas.johnson@globaltech.com,Supply Chain,Sales Director,2023-04-13,India,Contractor,
7512,Christine,Martin,christine.martin@globaltech.com,Product,Data Scientist,2024-03-07,India,Full-Time,1816
7513,Angela,Johnson,angela.johnson@globaltech.com,Supply Chain,Analyst,2019-06-27,Japan,Contractor,10100
7514,Gregory,Reeves,gregory.reeves@globaltech.com,Finance,Staff Engineer,2016-05-22,France,Part-Time,
7515,Linda,Harris,linda.harris@globaltech.com,Legal,Sales Representative,2018-06-01,Sweden,Full-Time,14314
7516,Brenda,Thomas,brenda.thomas@globaltech.com,Sales,Data Scientist,2016-11-16,Hong Kong,Part-Time,5131
7517,Samantha,Parker,samantha.parker@globaltech.com,Communications,Senior Product Manager,2020-03-19,France,Part-Time,2721
7518,Nancy,Fox,nancy.fox@globaltech.com,Finance,Analyst,2017-08-18,Switzerland,Full-Time,8208
7519,Paul,Bell,paul.bell@globaltech.com,Finance,Project Manager,2020-08-04,Australia,Contractor,
7520,Scott,Reyes,scott.reyes@globaltech.com,Finance,Consultant,2015-03-25,Singapore,Contractor,4128
7521,Daniel,Gomez,daniel.gomez@globaltech.com,Operations,Financial Analyst,2023-10-05,Ireland,Contractor,13372
7522,Sarah,Boyd,sarah.boyd@globaltech.com,Quality Assurance,Data Scientist,2021-03-30,Netherlands,Full-Time,9091
7523,Margaret,Collins,margaret.collins@globaltech.com,Customer Success,Senior Software Engineer,2022-01-11,Australia,Full-Time,2516
7524,Kenneth,Moore,kenneth.moore@globaltech.com,DevOps,Financial Analyst,2020-06-05,Sweden,Part-Time,3728
7525,Dorothy,Hunter,dorothy.hunter@globaltech.com,Product,Senior Product Manager,2021-09-01,India,Part-Time,2254
7526,Frank,Reed,frank.reed@globaltech.com,Product,Systems Administrator,2021-09-09,South Korea,Contractor,7433
7527,Frank,Price,frank.price@globaltech.com,Marketing,Data Engineer,2020-03-31,South Korea,Full-Time,6032
7528,Ryan,Sanchez,ryan.sanchez@globaltech.com,Marketing,Financial Analyst,2020-08-02,United States,Part-Time,7454
7529,Nancy,Reed,nancy.reed@globaltech.com,Data Science,Marketing Manager,2019-05-12,Singapore,Part-Time,2325
7530,Edward,Rodriguez,edward.rodriguez@globaltech.com,Information Technology,Recruiter,2016-01-06,Canada,Part-Time,12443
7531,Peter,Collins,peter.collins@globaltech.com,Legal,Operations Manager,2019-02-09,South Korea,Full-Time,9340
7532,Kenneth,Thompson,kenneth.thompson@globaltech.com,Operations,Account Executive,2016-05-23,Italy,Contractor,13966
7533,Michelle,Price,michelle.price@globaltech.com,Quality Assurance,Controller,2021-05-26,Singapore,Full-Time,5820
7534,Ronald,Thomas,ronald.thomas@globaltech.com,Customer Success,Marketing Manager,2015-04-15,Italy,Contractor,11305
7535,Brian,Henry,brian.henry@globaltech.com,Human Resources,HR Manager,2017-03-21,Spain,Part-Time,12586
7536,Samuel,Rodriguez,samuel.rodriguez@globaltech.com,Data Science,QA Lead,2021-11-24,China,Contractor,12206
7537,Patrick,Martin,patrick.martin@globaltech.com,Manufacturing,Sales Representative,2018-03-28,South Korea,Part-Time,11390
7538,Nicholas,Morgan,nicholas.morgan@globaltech.com,Supply Chain,Senior Software Engineer,2024-07-21,Japan,Part-Time,
7539,Patrick,Gonzalez,patrick.gonzalez@globaltech.com,Human Resources,Project Manager,2019-08-25,Mexico,Contractor,6328
7540,Timothy,Walker,timothy.walker@globaltech.com,Engineering,Data Scientist,2022-06-15,South Korea,Full-Time,11122
7541,Christine,Ramirez,christine.ramirez@globaltech.com,Communications,Senior Software Engineer,2018-10-06,Italy,Full-Time,9603
7542,Carolyn,Reed,carolyn.reed@globaltech.com,Data Science,Operations Manager,2018-05-07,Spain,Full-Time,8379
7543,Patrick,Campbell,patrick.campbell@globaltech.com,DevOps,Senior Product Manager,2024-04-09,Sweden,Part-Time,7304
7544,Mary,Davis,mary.davis@globaltech.com,Quality Assurance,Solutions Architect,2023-02-02,South Korea,Contractor,14405
7545,Jessica,Martin,jessica.martin@globaltech.com,Human Resources,HR Manager,2015-07-25,Hong Kong,Part-Time,4919
7546,Sandra,Hunter,sandra.hunter@globaltech.com,Legal,Data Scientist,2017-02-11,United States,Full-Time,9165
7547,Stephanie,Anderson,stephanie.anderson@globaltech.com,Product,HR Manager,2020-11-18,South Korea,Part-Time,6195
7548,Joseph,Parker,joseph.parker@globaltech.com,Communications,HR Specialist,2022-02-04,India,Full-Time,
7549,Scott,Hernandez,scott.hernandez@globaltech.com,Information Technology,Operations Manager,2016-06-07,Ireland,Full-Time,14329
7550,John,Porter,john.porter@globaltech.com,Marketing,Sales Director,2023-05-25,Singapore,Part-Time,3928
7551,Aaron,Peterson,aaron.peterson@globaltech.com,Quality Assurance,Sales Director,2015-10-04,Australia,Part-Time,7823
7552,Daniel,Martinez,daniel.martinez@globaltech.com,Product,Sales Representative,2017-01-20,United States,Full-Time,7346
7553,James,Johnson,james.johnson@globaltech.com,Supply Chain,QA Lead,2015-11-04,Netherlands,Part-Time,1744
7554,Angela,Williams,angela.williams@globaltech.com,Legal,Data Analyst,2018-11-22,South Korea,Contractor,13353
7555,Joseph,Hicks,joseph.hicks@globaltech.com,Communications,Product Manager,2015-09-13,Germany,Full-Time,14114
7556,Daniel,Hicks,daniel.hicks@globaltech.com,Legal,Product Manager,2021-11-02,Ireland,Contractor,2722
7557,Shirley,Lewis,shirley.lewis@globaltech.com,Communications,Systems Administrator,2016-04-23,United Kingdom,Part-Time,11871
7558,Eric,Price,eric.price@globaltech.com,Legal,Systems Administrator,2017-03-19,Ireland,Part-Time,4709
7559,Nicole,Scott,nicole.scott@globaltech.com,Marketing,Data Engineer,2019-02-27,France,Full-Time,
7560,Jacob,Thompson,jacob.thompson@globaltech.com,Manufacturing,Data Analyst,2022-10-25,France,Contractor,4719
7561,Matthew,Russell,matthew.russell@globaltech.com,Sales,Senior Software Engineer,2015-09-08,Japan,Part-Time,9297
7562,Donna,Scott,donna.scott@globaltech.com,Human Resources,Data Scientist,2019-07-14,Hong Kong,Contractor,5289
7563,Nicole,Moreno,nicole.moreno@globaltech.com,Legal,Data Engineer,2018-01-23,Japan,Part-Time,13000
7564,Samantha,Clark,samantha.clark@globaltech.com,DevOps,Product Manager,2015-01-24,Canada,Full-Time,4272
7565,Carol,Harris,carol.harris@globaltech.com,Operations,Recruiter,2015-12-20,Sweden,Contractor,
7566,Patricia,Rodriguez,patricia.rodriguez@globaltech.com,Engineering,Systems Administrator,2023-02-23,Brazil,Full-Time,3588
7567,Kenneth,White,kenneth.white@globaltech.com,Data Science,Sales Director,2020-06-29,Germany,Part-Time,7177
7568,Susan,Hicks,susan.hicks@globaltech.com,Engineering,Software Engineer,2016-10-08,Singapore,Part-Time,9277
7569,Brenda,Lee,brenda.lee@globaltech.com,Finance,Sales Director,2023-12-30,Netherlands,Full-Time,
7570,Nicholas,Williams,nicholas.williams@globaltech.com,Finance,Accountant,2024-04-07,Australia,Part-Time,14446
7571,Jessica,Campbell,jessica.campbell@globaltech.com,Engineering,HR Specialist,2015-07-15,United Kingdom,Contractor,7011
7572,Jeffrey,Garcia,jeffrey.garcia@globaltech.com,Information Technology,Product Manager,2018-08-20,Mexico,Part-Time,3583
7573,Elizabeth,Bell,elizabeth.bell@globaltech.com,Sales,Quality Assurance Engineer,2019-04-16,India,Contractor,13018
7574,Charles,Fox,charles.fox@globaltech.com,Strategy,Quality Assurance Engineer,2018-03-24,France,Part-Time,10830
7575,Matthew,Davis,matthew.davis@globaltech.com,Business Development,Analyst,2016-07-11,Singapore,Contractor,7827
7576,Gregory,Garrison,gregory.garrison@globaltech.com,Supply Chain,Analyst,2020-08-10,Hong Kong,Contractor,14696
7577,James,Cooper,james.cooper@globaltech.com,Supply Chain,Senior Product Manager,2018-03-22,United States,Full-Time,
7578,Aaron,Walker,aaron.walker@globaltech.com,Supply Chain,Data Scientist,2019-10-24,Italy,Contractor,4764
7579,Ruth,Moreno,ruth.moreno@globaltech.com,Engineering,Recruiter,2020-01-18,Germany,Part-Time,11552
7580,Patrick,Morris,patrick.morris@globaltech.com,Human Resources,Project Manager,2020-04-19,Hong Kong,Contractor,6856
7581,Karen,Reeves,karen.reeves@globaltech.com,Communications,Controller,2018-05-26,China,Full-Time,1018
7582,Alexander,Knox,alexander.knox@globaltech.com,Strategy,Project Manager,2021-11-07,Australia,Full-Time,
7583,Timothy,Shelton,timothy.shelton@globaltech.com,Marketing,Financial Analyst,2023-10-16,Italy,Contractor,3159
7584,Kimberly,Morris,kimberly.morris@globaltech.com,Finance,Project Manager,2015-10-08,United Kingdom,Contractor,1045
